"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"62","pamk.best",10,14.1389999999956,12,-2,1539,0.6,"JXqPTo1",100,100,10
"63","calinski.best",10,3.5230000000156,12,-2,1539,0.6,"JXqPTo1",100,100,10
"64","apclus.best",12,18.4709999999905,12,0,1539,0.6,"JXqPTo1",100,100,10
"65","BIC_kluster_mean",12,0.00211590000000433,12,0,1539,0.6,"JXqPTo1",100,100,10
"66","cal_kluster_mean",15,0.00884329999999318,12,3,1539,0.6,"JXqPTo1",100,100,10
"67","pam_kluster_mean",10,0.000269000000008964,12,-2,1539,0.6,"JXqPTo1",100,100,10
"68","ap_kluster_mean",10,0.000267000000007101,12,-2,1539,0.6,"JXqPTo1",100,100,10
"69","BIC_kluster_frq",12,0.00211590000000433,12,0,1539,0.6,"JXqPTo1",100,100,10
"70","cal_kluster_frq",15,0.00884329999999318,12,3,1539,0.6,"JXqPTo1",100,100,10
"71","pam_kluster_frq",10,0.000269000000008964,12,-2,1539,0.6,"JXqPTo1",100,100,10
"72","ap_kluster_frq",10,0.000267000000007101,12,-2,1539,0.6,"JXqPTo1",100,100,10
"73","BIC.best",12,3.10000000000582,12,0,1571,0.7,"E7Dj0MB",100,100,10
"74","pamk.best",10,14.573000000004,12,-2,1571,0.7,"E7Dj0MB",100,100,10
"75","calinski.best",10,3.3859999999986,12,-2,1571,0.7,"E7Dj0MB",100,100,10
"76","apclus.best",12,20.4130000000005,12,0,1571,0.7,"E7Dj0MB",100,100,10
"77","BIC_kluster_mean",12,0.00205170000000799,12,0,1571,0.7,"E7Dj0MB",100,100,10
"78","cal_kluster_mean",14,0.00903509999999951,12,2,1571,0.7,"E7Dj0MB",100,100,10
"79","pam_kluster_mean",10,0.000272899999987567,12,-2,1571,0.7,"E7Dj0MB",100,100,10
"80","ap_kluster_mean",10,0.000302599999998347,12,-2,1571,0.7,"E7Dj0MB",100,100,10
"81","BIC_kluster_frq",12,0.00205170000000799,12,0,1571,0.7,"E7Dj0MB",100,100,10
"82","cal_kluster_frq",15,0.00903509999999951,12,3,1571,0.7,"E7Dj0MB",100,100,10
"83","pam_kluster_frq",10,0.000272899999987567,12,-2,1571,0.7,"E7Dj0MB",100,100,10
"84","ap_kluster_frq",10,0.000302599999998347,12,-2,1571,0.7,"E7Dj0MB",100,100,10
