"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"31","pam_kluster_mean",8,0.000254099999996833,8,0,927,0.3,"pfh8oM1",100,100,10
"32","ap_kluster_mean",8,0.000270199999996112,8,0,927,0.3,"pfh8oM1",100,100,10
"33","BIC_kluster_frq",8,0.00281989999999932,8,0,927,0.3,"pfh8oM1",100,100,10
"34","cal_kluster_frq",15,0.00932370000000228,8,7,927,0.3,"pfh8oM1",100,100,10
"35","pam_kluster_frq",8,0.000254099999996833,8,0,927,0.3,"pfh8oM1",100,100,10
"36","ap_kluster_frq",8,0.000270199999996112,8,0,927,0.3,"pfh8oM1",100,100,10
"37","BIC.best",9,5.70299999997951,8,1,1097,0.4,"c3yqbGr",100,100,10
"38","pamk.best",8,5.39699999999721,8,0,1097,0.4,"c3yqbGr",100,100,10
"39","calinski.best",6,3.07099999999627,8,-2,1097,0.4,"c3yqbGr",100,100,10
"40","apclus.best",10,8.61000000001513,8,2,1097,0.4,"c3yqbGr",100,100,10
"41","BIC_kluster_mean",8,0.00241729999998934,8,0,1097,0.4,"c3yqbGr",100,100,10
"42","cal_kluster_mean",12,0.00950089999999036,8,4,1097,0.4,"c3yqbGr",100,100,10
"43","pam_kluster_mean",8,0.000246799999993527,8,0,1097,0.4,"c3yqbGr",100,100,10
"44","ap_kluster_mean",8,0.000269699999992736,8,0,1097,0.4,"c3yqbGr",100,100,10
"45","BIC_kluster_frq",8,0.00241729999998934,8,0,1097,0.4,"c3yqbGr",100,100,10
"46","cal_kluster_frq",15,0.00950089999999036,8,7,1097,0.4,"c3yqbGr",100,100,10
"47","pam_kluster_frq",8,0.000246799999993527,8,0,1097,0.4,"c3yqbGr",100,100,10
"48","ap_kluster_frq",8,0.000269699999992736,8,0,1097,0.4,"c3yqbGr",100,100,10
"49","BIC.best",8,4.34300000002258,8,0,940,0.5,"ZMI7H7H",100,100,10
"50","pamk.best",8,3.29099999999744,8,0,940,0.5,"ZMI7H7H",100,100,10
"51","calinski.best",6,2.42499999998836,8,-2,940,0.5,"ZMI7H7H",100,100,10
"52","apclus.best",8,5.64900000000489,8,0,940,0.5,"ZMI7H7H",100,100,10
"53","BIC_kluster_mean",8,0.00202459999999555,8,0,940,0.5,"ZMI7H7H",100,100,10
"54","cal_kluster_mean",11,0.00925869999999704,8,3,940,0.5,"ZMI7H7H",100,100,10
"55","pam_kluster_mean",8,0.000250199999997858,8,0,940,0.5,"ZMI7H7H",100,100,10
"56","ap_kluster_mean",8,0.000271699999997509,8,0,940,0.5,"ZMI7H7H",100,100,10
"57","BIC_kluster_frq",8,0.00202459999999555,8,0,940,0.5,"ZMI7H7H",100,100,10
"58","cal_kluster_frq",8,0.00925869999999704,8,0,940,0.5,"ZMI7H7H",100,100,10
"59","pam_kluster_frq",8,0.000250199999997858,8,0,940,0.5,"ZMI7H7H",100,100,10
"60","ap_kluster_frq",8,0.000271699999997509,8,0,940,0.5,"ZMI7H7H",100,100,10
"61","BIC.best",8,5.97599999999511,8,0,977,0.6,"wrCWJfo",100,100,10
"62","pamk.best",8,3.48300000000745,8,0,977,0.6,"wrCWJfo",100,100,10
"63","calinski.best",6,2.62200000000303,8,-2,977,0.6,"wrCWJfo",100,100,10
"64","apclus.best",8,6.36100000000442,8,0,977,0.6,"wrCWJfo",100,100,10
"65","BIC_kluster_mean",9,0.00197259999999078,8,1,977,0.6,"wrCWJfo",100,100,10
"66","cal_kluster_mean",12,0.00911180000001332,8,4,977,0.6,"wrCWJfo",100,100,10
"67","pam_kluster_mean",8,0.000253100000007544,8,0,977,0.6,"wrCWJfo",100,100,10
"68","ap_kluster_mean",8,0.000264800000013202,8,0,977,0.6,"wrCWJfo",100,100,10
"69","BIC_kluster_frq",8,0.00197259999999078,8,0,977,0.6,"wrCWJfo",100,100,10
"70","cal_kluster_frq",15,0.00911180000001332,8,7,977,0.6,"wrCWJfo",100,100,10
"71","pam_kluster_frq",8,0.000253100000007544,8,0,977,0.6,"wrCWJfo",100,100,10
"72","ap_kluster_frq",8,0.000264800000013202,8,0,977,0.6,"wrCWJfo",100,100,10
"73","BIC.best",8,3.27199999999721,8,0,1145,0.7,"fHWZUhk",100,100,10
"74","pamk.best",8,4.90299999999115,8,0,1145,0.7,"fHWZUhk",100,100,10
"75","calinski.best",6,2.73200000001816,8,-2,1145,0.7,"fHWZUhk",100,100,10
"76","apclus.best",8,9.17199999999139,8,0,1145,0.7,"fHWZUhk",100,100,10
"77","BIC_kluster_mean",8,0.0015319000000105,8,0,1145,0.7,"fHWZUhk",100,100,10
"78","cal_kluster_mean",11,0.00896120000000519,8,3,1145,0.7,"fHWZUhk",100,100,10
"79","pam_kluster_mean",8,0.000241199999995297,8,0,1145,0.7,"fHWZUhk",100,100,10
"80","ap_kluster_mean",8,0.000251600000000326,8,0,1145,0.7,"fHWZUhk",100,100,10
"81","BIC_kluster_frq",8,0.0015319000000105,8,0,1145,0.7,"fHWZUhk",100,100,10
"82","cal_kluster_frq",8,0.00896120000000519,8,0,1145,0.7,"fHWZUhk",100,100,10
"83","pam_kluster_frq",8,0.000241199999995297,8,0,1145,0.7,"fHWZUhk",100,100,10
"84","ap_kluster_frq",8,0.000251600000000326,8,0,1145,0.7,"fHWZUhk",100,100,10
