"","method","k_num","ptime","k_orig","e","n","sepVal","run","sample","sampling_iteration","simulation_iteration"
"33","BIC_kluster_frq",4,0.00412749999999942,4,0,438,0.3,"HdJSG6J",100,100,10
"34","cal_kluster_frq",4,0.00978620000000374,4,0,438,0.3,"HdJSG6J",100,100,10
"35","pam_kluster_frq",4,0.000242500000000291,4,0,438,0.3,"HdJSG6J",100,100,10
"36","ap_kluster_frq",4,0.000239599999997881,4,0,438,0.3,"HdJSG6J",100,100,10
"37","BIC.best",4,3.19500000000698,4,0,351,0.4,"8siRfE6",100,100,10
"38","pamk.best",4,0.352999999988242,4,0,351,0.4,"8siRfE6",100,100,10
"39","calinski.best",2,1.16000000000349,4,-2,351,0.4,"8siRfE6",100,100,10
"40","apclus.best",4,0.297999999995227,4,0,351,0.4,"8siRfE6",100,100,10
"41","BIC_kluster_mean",4,0.00320039999999572,4,0,351,0.4,"8siRfE6",100,100,10
"42","cal_kluster_mean",9,0.00949859999999899,4,5,351,0.4,"8siRfE6",100,100,10
"43","pam_kluster_mean",4,0.000219599999999627,4,0,351,0.4,"8siRfE6",100,100,10
"44","ap_kluster_mean",4,0.000251600000000326,4,0,351,0.4,"8siRfE6",100,100,10
"45","BIC_kluster_frq",4,0.00320039999999572,4,0,351,0.4,"8siRfE6",100,100,10
"46","cal_kluster_frq",4,0.00949859999999899,4,0,351,0.4,"8siRfE6",100,100,10
"47","pam_kluster_frq",4,0.000219599999999627,4,0,351,0.4,"8siRfE6",100,100,10
"48","ap_kluster_frq",4,0.000251600000000326,4,0,351,0.4,"8siRfE6",100,100,10
"49","BIC.best",4,3.91000000000349,4,0,502,0.5,"cLvOlBB",100,100,10
"50","pamk.best",4,0.871999999988475,4,0,502,0.5,"cLvOlBB",100,100,10
"51","calinski.best",2,1.65499999999884,4,-2,502,0.5,"cLvOlBB",100,100,10
"52","apclus.best",5,0.858000000007451,4,1,502,0.5,"cLvOlBB",100,100,10
"53","BIC_kluster_mean",5,0.00311849999999977,4,1,502,0.5,"cLvOlBB",100,100,10
"54","cal_kluster_mean",5,0.00920449999999983,4,1,502,0.5,"cLvOlBB",100,100,10
"55","pam_kluster_mean",4,0.000245699999998033,4,0,502,0.5,"cLvOlBB",100,100,10
"56","ap_kluster_mean",4,0.000268400000002293,4,0,502,0.5,"cLvOlBB",100,100,10
"57","BIC_kluster_frq",4,0.00311849999999977,4,0,502,0.5,"cLvOlBB",100,100,10
"58","cal_kluster_frq",4,0.00920449999999983,4,0,502,0.5,"cLvOlBB",100,100,10
"59","pam_kluster_frq",4,0.000245699999998033,4,0,502,0.5,"cLvOlBB",100,100,10
"60","ap_kluster_frq",4,0.000268400000002293,4,0,502,0.5,"cLvOlBB",100,100,10
"61","BIC.best",4,3.51499999999942,4,0,485,0.6,"FjSgz2I",100,100,10
"62","pamk.best",4,0.913000000000466,4,0,485,0.6,"FjSgz2I",100,100,10
"63","calinski.best",2,1.52700000000186,4,-2,485,0.6,"FjSgz2I",100,100,10
"64","apclus.best",4,0.773000000001048,4,0,485,0.6,"FjSgz2I",100,100,10
"65","BIC_kluster_mean",4,0.00301019999999844,4,0,485,0.6,"FjSgz2I",100,100,10
"66","cal_kluster_mean",4,0.0092343000000008,4,0,485,0.6,"FjSgz2I",100,100,10
"67","pam_kluster_mean",4,0.000270900000000256,4,0,485,0.6,"FjSgz2I",100,100,10
"68","ap_kluster_mean",4,0.000261600000000908,4,0,485,0.6,"FjSgz2I",100,100,10
"69","BIC_kluster_frq",4,0.00301019999999844,4,0,485,0.6,"FjSgz2I",100,100,10
"70","cal_kluster_frq",4,0.0092343000000008,4,0,485,0.6,"FjSgz2I",100,100,10
"71","pam_kluster_frq",4,0.000270900000000256,4,0,485,0.6,"FjSgz2I",100,100,10
"72","ap_kluster_frq",4,0.000261600000000908,4,0,485,0.6,"FjSgz2I",100,100,10
"73","BIC.best",4,1.3350000000064,4,0,352,0.7,"3qxRPnV",100,100,10
"74","pamk.best",4,0.278000000005704,4,0,352,0.7,"3qxRPnV",100,100,10
"75","calinski.best",3,1.08399999998801,4,-1,352,0.7,"3qxRPnV",100,100,10
"76","apclus.best",4,0.271000000007916,4,0,352,0.7,"3qxRPnV",100,100,10
"77","BIC_kluster_mean",5,0.00225690000000031,4,1,352,0.7,"3qxRPnV",100,100,10
"78","cal_kluster_mean",8,0.00879880000000121,4,4,352,0.7,"3qxRPnV",100,100,10
"79","pam_kluster_mean",4,0.00025630000000383,4,0,352,0.7,"3qxRPnV",100,100,10
"80","ap_kluster_mean",4,0.000237900000000081,4,0,352,0.7,"3qxRPnV",100,100,10
"81","BIC_kluster_frq",4,0.00225690000000031,4,0,352,0.7,"3qxRPnV",100,100,10
"82","cal_kluster_frq",5,0.00879880000000121,4,1,352,0.7,"3qxRPnV",100,100,10
"83","pam_kluster_frq",4,0.00025630000000383,4,0,352,0.7,"3qxRPnV",100,100,10
"84","ap_kluster_frq",4,0.000237900000000081,4,0,352,0.7,"3qxRPnV",100,100,10
